scale,throughput,load,collision,lost
0.09,26032.695,29096.905,4.6540566,0
0.09,28442.833,29096.905,5.8055397,0
0.09,28186.818,29096.905,6.7554935,0
0.09,28498.751,29096.905,5.8236208,0
0.09,27446.43,29096.905,5.9864261,0
0.09,26731.137,29096.905,5.9217412,0
0.09,25077.798,29096.905,6.1563646,0
0.09,26870.346,29096.905,6.1044008,0
0.09,25665.355,29096.905,4.386684,0
0.09,28531.707,29096.905,7.3550026,0
0.09,27492.654,29096.905,6.9895757,0
0.09,29603.079,29096.905,6.52006,0
0.09,25952.03,29096.905,6.0138343,0
0.09,26531.963,29096.905,5.2897354,0
0.09,27603.88,29096.905,5.2477034,0
0.09,28011.898,29096.905,5.9729638,0
0.09,27583.276,29096.905,5.5188342,0
0.09,27888.527,29096.905,5.3772421,0
0.09,27708.306,29096.905,7.1852938,0
0.09,28478.095,29096.905,6.7698886,0
0.1,25348.594,26187.215,6.31634,0
0.1,25480.514,26187.215,4.4951032,0
0.1,24792.871,26187.215,5.3538124,0
0.1,24347.316,26187.215,4.7452809,0
0.1,26270.507,26187.215,6.7620137,0
0.1,24713.55,26187.215,5.0627329,0
0.1,26499.199,26187.215,4.9803343,0
0.1,25856.375,26187.215,5.8826135,0
0.1,22437.999,26187.215,4.3569366,0
0.1,24304.663,26187.215,5.9891728,0
0.1,25201.757,26187.215,5.4819149,0
0.1,25896.782,26187.215,3.7762604,0
0.1,25606.59,26187.215,4.2339823,0
0.1,24134.026,26187.215,4.465079,0
0.1,25497.548,26187.215,4.8236602,0
0.1,25358.953,26187.215,5.0741132,0
0.1,23910.765,26187.215,5.6146715,0
0.1,23831.448,26187.215,6.9638714,0
0.1,24389.524,26187.215,6.3547838,0
0.1,24412.787,26187.215,4.3602519,0
0.1,25185.779,26187.215,4.3269941,0
0.1,23810.967,26187.215,5.0558797,0
0.1,25135.197,26187.215,4.8998188,0
0.1,23450.088,26187.215,5.9819348,0
0.1,25510.755,26187.215,5.6941402,0
0.1,23853.85,26187.215,6.1640093,0
0.1,25775.485,26187.215,3.8584712,0
0.1,25331.939,26187.215,4.635175,0
0.1,23400.817,26187.215,6.2319733,0
0.1,24172.696,26187.215,5.2905061,0
0.1,26086.03,26187.215,5.5798515,0
0.1,25592.081,26187.215,5.6965359,0
0.1,24702.353,26187.215,7.8204216,0
0.1,23527.441,26187.215,6.17444,0
0.1,24178.134,26187.215,5.6542472,0
0.1,24850.367,26187.215,4.8361285,0
0.1,23971.138,26187.215,4.6727476,0
0.1,25529.696,26187.215,5.8334123,0
0.1,24388.779,26187.215,5.4660768,0
0.1,24257.538,26187.215,4.711276,0
0.1,24882.142,26187.215,5.1309882,0
0.1,24632.429,26187.215,4.4293237,0
0.1,23400.358,26187.215,5.2204787,0
0.1,27029.954,26187.215,5.8279774,0
0.1,26470.101,26187.215,4.2338031,0
0.1,25662.126,26187.215,4.7915544,0
0.1,25791.343,26187.215,5.7000468,0
0.1,24786.698,26187.215,3.9557095,0
0.1,25299.843,26187.215,5.4743219,0
0.1,24425.897,26187.215,4.3709407,0
0.1,25583.848,26187.215,6.3197037,0
0.1,25523.357,26187.215,4.7669866,0
0.1,24328.654,26187.215,4.5925495,0
0.1,27502.614,26187.215,6.0931102,0
0.1,25367.589,26187.215,5.2722162,0
0.1,26329.821,26187.215,4.6310638,0
0.1,24767.338,26187.215,4.7259208,0
0.1,24002.671,26187.215,5.3502237,0
0.1,25765.958,26187.215,6.0718234,0
0.1,25021.313,26187.215,5.832506,0
0.1,24164.737,26187.215,4.9346141,0
0.1,23689.897,26187.215,6.0572994,0
0.1,24518.604,26187.215,4.6213572,0
0.1,24630.934,26187.215,5.9375707,0
0.1,24641.211,26187.215,4.2097425,0
0.1,24769.187,26187.215,5.4979115,0
0.1,23989.534,26187.215,5.8381983,0
0.1,23931.531,26187.215,5.4341891,0
0.1,25659.89,26187.215,5.1246294,0
0.1,25103.403,26187.215,3.8327632,0
0.1,24907.197,26187.215,5.3636174,0
0.1,25421.884,26187.215,5.4114573,0
0.1,23874.271,26187.215,5.5265339,0
0.1,24608.578,26187.215,3.873486,0
0.1,25157.705,26187.215,4.0528806,0
0.1,24451.201,26187.215,5.3056205,0
0.1,24140.829,26187.215,5.1478139,0
0.1,24119.058,26187.215,5.8234303,0
0.1,23868.927,26187.215,5.2797571,0
0.1,24559.906,26187.215,5.0404521,0
0.1,23785.514,26187.215,4.16906,0
0.1,25997.574,26187.215,5.1713304,0
0.1,25793.588,26187.215,5.8882371,0
0.1,25854.934,26187.215,5.3435466,0
0.1,24102.684,26187.215,5.8580579,0
0.1,23911.869,26187.215,5.0290611,0
0.1,22918.115,26187.215,5.4275577,0
0.1,24585.83,26187.215,5.1614999,0
0.1,23442.925,26187.215,3.9455808,0
0.1,25507.391,26187.215,6.436195,0
0.1,24535.649,26187.215,6.5508816,0
0.1,26803.103,26187.215,5.8573284,0
0.1,23584.31,26187.215,5.4120642,0
0.1,24142.81,26187.215,4.7501946,0
0.1,25127.986,26187.215,4.4876632,0
0.1,25676.376,26187.215,5.2164597,0
0.1,24723.096,26187.215,4.8875852,0
0.1,25229.575,26187.215,4.9394668,0
0.1,25212.228,26187.215,5.9964129,0
0.1,25399.694,26187.215,6.0827388,0
