node,scale,throughput,load,collision,lost
4,0.08,32598.336,32734.018,6.9387755,0
5,0.08,29415.727,32734.018,18.790497,0
6,0.08,33847.8,32734.018,5.0583658,0
7,0.08,30168.893,32734.018,0.59171598,0
8,0.08,32566.706,32734.018,14.404432,0
9,0.08,40356.913,32734.018,8.2352941,0
0,0.08,27485.392,32734.018,0,0
1,0.08,30654.102,32734.018,1.744186,0
2,0.08,34075.996,32734.018,11.111111,0
3,0.08,28932.98,32734.018,4.3478261,0
4,0.08,33448.167,32734.018,5.7142857,0
5,0.08,36102.904,32734.018,12.643678,0
6,0.08,40416.652,32734.018,2.919708,0
7,0.08,32339.875,32734.018,0,0
8,0.08,34421.342,32734.018,7.486631,0
9,0.08,31783.293,32734.018,8.4848485,0
0,0.08,28220.423,32734.018,0,0
1,0.08,24279.296,32734.018,0,0
2,0.08,33670.556,32734.018,9.8901099,0
3,0.08,28518.61,32734.018,4.5614035,0
4,0.08,31023.598,32734.018,6.1371841,0
5,0.08,38074.515,32734.018,17.073171,0
6,0.08,32784.462,32734.018,4.5454545,0
7,0.08,34699.945,32734.018,0.61349693,0
8,0.08,27014.103,32734.018,11.716621,0
9,0.08,36585.849,32734.018,8.6206897,0
0,0.08,35788.927,32734.018,0,0
1,0.08,25967.441,32734.018,0,0
2,0.08,33152.437,32734.018,9.375,0
3,0.08,30748.233,32734.018,8.4805654,0
4,0.08,24281.683,32734.018,6.0070671,0
5,0.08,31838.281,32734.018,15.690867,0
6,0.08,30595.746,32734.018,6.1371841,0
7,0.08,31834.469,32734.018,0,0
8,0.08,34550.72,32734.018,11.931818,0
9,0.08,36538.14,32734.018,12.5,0
0,0.08,25767.135,32734.018,0,0
1,0.08,26431.473,32734.018,0,0
2,0.08,35266.945,32734.018,10.028653,0
3,0.08,27856.245,32734.018,1.2396694,0
4,0.08,29844.266,32734.018,3.4351145,0
5,0.08,25970.961,32734.018,19.120879,0
6,0.08,32086.854,32734.018,3.4482759,0
7,0.08,35064.534,32734.018,0.54644809,0
8,0.08,30195.495,32734.018,10.43257,0
9,0.08,31942.507,32734.018,5.0955414,0
0,0.08,34831.6,32734.018,0,0
1,0.08,29345.329,32734.018,0,0
2,0.08,29076.606,32734.018,9.0909091,0
3,0.08,29965.429,32734.018,9.929078,0
4,0.08,27625.951,32734.018,6.1068702,0
5,0.08,28094.44,32734.018,11.264368,0
6,0.08,31386.12,32734.018,7.6642336,0
7,0.08,31781.72,32734.018,1.0638298,0
8,0.08,31684.906,32734.018,8.988764,0
9,0.08,39655.576,32734.018,13.256484,0
0,0.08,28227.834,32734.018,0.51546392,0
1,0.08,29546.691,32734.018,0,0
2,0.08,34756.307,32734.018,8.6206897,0
3,0.08,27952.673,32734.018,4.3478261,0
4,0.08,30670.064,32734.018,3.0651341,0
5,0.08,29056.693,32734.018,15.021459,0
6,0.08,32296.608,32734.018,4.9056604,0
7,0.08,29757.792,32734.018,1.1363636,0
8,0.08,26888.542,32734.018,9.6685083,0
9,0.08,32658.753,32734.018,11.428571,0
0,0.08,29085.616,32734.018,1.1363636,0
1,0.08,33155.287,32734.018,1.1494253,0
2,0.08,29213.891,32734.018,10.597826,0
3,0.08,34033.11,32734.018,7.1428571,0
4,0.08,30833.768,32734.018,6.2043796,0
5,0.08,29646.279,32734.018,22.123894,0
6,0.08,34296.056,32734.018,4.8689139,0
7,0.08,29097.042,32734.018,1.0752688,0
8,0.08,30456.648,32734.018,9.4972067,0
9,0.08,31595.878,32734.018,12.60745,0
0,0.08,28222.165,32734.018,0,0
1,0.08,29778.594,32734.018,0,0
2,0.08,31838.371,32734.018,9.3663912,0
3,0.08,35076.348,32734.018,4.5112782,0
4,0.08,30309.89,32734.018,4.9056604,0
5,0.08,27300.639,32734.018,20.607375,0
6,0.08,38709.767,32734.018,4.4609665,0
7,0.08,32573.09,32734.018,0,0
8,0.08,31509.786,32734.018,8.5561497,0
9,0.08,32879.017,32734.018,9.0163934,0
0,0.08,27754.621,32734.018,0,0
1,0.08,28560.615,32734.018,0,0
2,0.08,31033.021,32734.018,8.423913,0
3,0.08,29510.46,32734.018,4.8192771,0
4,0.08,36363.563,32734.018,5.5350554,0
5,0.08,26056.056,32734.018,18.907563,0
6,0.08,24567.065,32734.018,4.2253521,0
7,0.08,31048.26,32734.018,0,0
8,0.08,36484.378,32734.018,10.05291,0
9,0.08,30972.219,32734.018,8.9020772,0
0,0.08,31340.89,32734.018,0,0
1,0.08,36716.56,32734.018,2.2222222,0
2,0.08,31400.665,32734.018,16.246499,0
3,0.08,31207.256,32734.018,7.6923077,0
4,0.08,33187.24,32734.018,7.8358209,0
5,0.08,40554.965,32734.018,18.75,0
6,0.08,38597.051,32734.018,4.9808429,0
7,0.08,32645.991,32734.018,0.58823529,0
8,0.08,31046.58,32734.018,10.555556,0
9,0.08,31606.567,32734.018,13.091922,0
0,0.08,30087.083,32734.018,0,0
1,0.08,31143.433,32734.018,0.59171598,0
2,0.08,29121.089,32734.018,9.2896175,0
3,0.08,35192.214,32734.018,5.3639847,0
4,0.08,30125.761,32734.018,4.8507463,0
5,0.08,29309.518,32734.018,16.091954,0
6,0.08,35577.445,32734.018,3.3962264,0
7,0.08,30211.008,32734.018,1.0526316,0
8,0.08,33531.936,32734.018,7.4285714,0
9,0.08,28972.025,32734.018,10.597826,0
0,0.08,34770.184,32734.018,1.0752688,0
1,0.08,32811.174,32734.018,1.1695906,0
2,0.08,37275.551,32734.018,7.6687117,0
3,0.08,34948.405,32734.018,7.3076923,0
4,0.08,27357.361,32734.018,3.3210332,0
5,0.08,29687.369,32734.018,14.965986,0
6,0.08,27940.663,32734.018,5.9440559,0
7,0.08,33452.853,32734.018,0,0
8,0.08,36652.931,32734.018,8.797654,0
9,0.08,31918.112,32734.018,15.186246,0
0,0.08,28823.732,32734.018,0,0
1,0.08,30135.838,32734.018,1.25,0
2,0.08,31171.406,32734.018,8.6350975,0
3,0.08,30984.623,32734.018,8.0321285,0
4,0.08,30995.252,32734.018,4.6511628,0
5,0.08,29243.987,32734.018,17.400881,0
6,0.08,28800.941,32734.018,3.2967033,0
7,0.08,34869.19,32734.018,0,0
8,0.08,31157.711,32734.018,6.6666667,0
9,0.08,27428.088,32734.018,10.541311,0
0,0.08,31248.572,32734.018,0,0
1,0.08,29249.953,32734.018,0,0
2,0.08,26996.987,32734.018,10.43956,0
3,0.08,24749.316,32734.018,7.6642336,0
4,0.08,31367.595,32734.018,5.2434457,0
5,0.08,32060.902,32734.018,17.564403,0
6,0.08,22763.224,32734.018,6.1594203,0
7,0.08,39608.389,32734.018,0,0
8,0.08,34578.501,32734.018,12.535613,0
9,0.08,30203.815,32734.018,12.747875,0
0,0.08,30680.174,32734.018,1.0989011,0
1,0.08,26228.651,32734.018,0.59171598,0
2,0.08,30563.33,32734.018,8.6567164,0
3,0.08,39223.169,32734.018,8.0769231,0
4,0.08,27818.797,32734.018,5.078125,0
5,0.08,33695.18,32734.018,16.551724,0
6,0.08,29933.213,32734.018,8.6642599,0
7,0.08,35821.887,32734.018,0,0
8,0.08,33711.45,32734.018,14.689266,0
9,0.08,29761.797,32734.018,12.256267,0
0,0.08,33126.318,32734.018,1.8292683,0
1,0.08,33998.758,32734.018,0,0
2,0.08,30349.211,32734.018,10.743802,0
3,0.08,27520.32,32734.018,7.4733096,0
4,0.08,27470.437,32734.018,3.6900369,0
5,0.08,33870.59,32734.018,19.310345,0
6,0.08,32585.562,32734.018,2.2556391,0
7,0.08,35672.299,32734.018,0,0
8,0.08,30624.852,32734.018,13.407821,0
9,0.08,27114.795,32734.018,11.827957,0
0,0.08,29723.145,32734.018,2.2727273,0
1,0.08,26456.244,32734.018,1.0362694,0
2,0.08,31824.547,32734.018,9.0410959,0
3,0.08,28970.761,32734.018,5.0179211,0
4,0.08,29300.666,32734.018,3.8062284,0
5,0.08,35554.4,32734.018,17.889908,0
6,0.08,25921.017,32734.018,6.7375887,0
7,0.08,31741.983,32734.018,1.1428571,0
8,0.08,35478.411,32734.018,14.613181,0
9,0.08,31886.044,32734.018,8.4033613,0
0,0.08,29938.141,32734.018,0.51282051,0
1,0.08,26728.788,32734.018,1.5957447,0
2,0.08,29568.962,32734.018,7.6023392,0
3,0.08,37426.153,32734.018,8.5106383,0
4,0.08,30687.986,32734.018,5.4474708,0
5,0.08,29529.409,32734.018,23.644252,0
6,0.08,26917.945,32734.018,1.6528926,0
7,0.08,25838.181,32734.018,0,0
8,0.08,24341.013,32734.018,5.8823529,0
9,0.08,34638.336,32734.018,15.957447,0
0,0.08,33697.706,32734.018,1.0416667,0
1,0.08,25026.677,32734.018,0,0
2,0.08,31899.659,32734.018,7.4850299,0
3,0.08,29342.456,32734.018,4.5936396,0
4,0.08,30274.812,32734.018,2.661597,0
5,0.08,30305.876,32734.018,24.946695,0
6,0.08,21432.897,32734.018,3.3088235,0
7,0.08,32483.709,32734.018,0.63291139,0
8,0.08,31225.894,32734.018,6.2678063,0
9,0.08,32925.842,32734.018,10.674157,0
0,0.08,32131.275,32734.018,0.98039216,0
1,0.08,26844.469,32734.018,2.173913,0
2,0.08,30104.205,32734.018,11.309524,0
3,0.08,34004.21,32734.018,8.0586081,0
4,0.08,28901.537,32734.018,6.3492063,0
5,0.08,29072.511,32734.018,19.088937,0
6,0.08,29728.91,32734.018,4.7058824,0
7,0.08,29710.189,32734.018,0,0
8,0.08,26311.706,32734.018,7.7809798,0
9,0.08,37320.931,32734.018,12.676056,0
0,0.08,25570.359,32734.018,0,0
1,0.08,30967.583,32734.018,0,0
2,0.08,30939.559,32734.018,6.006006,0
3,0.08,32428.615,32734.018,3.3195021,0
4,0.08,27576.146,32734.018,5.511811,0
5,0.08,26597.706,32734.018,16.814159,0
6,0.08,33795.14,32734.018,3.2374101,0
7,0.08,37402.017,32734.018,0,0
8,0.08,27340.341,32734.018,8.1743869,0
9,0.08,30347.73,32734.018,9.4285714,0
0,0.08,29762.292,32734.018,2.1857923,0
1,0.08,32479.686,32734.018,2.5773196,0
2,0.08,36922.173,32734.018,8.0597015,0
3,0.08,28673.912,32734.018,7.3943662,0
4,0.08,27351.787,32734.018,2.9304029,0
5,0.08,31534.431,32734.018,18.589744,0
6,0.08,24831.006,32734.018,8.8560886,0
7,0.08,38298.593,32734.018,0.66225166,0
8,0.08,31011.169,32734.018,11.581921,0
9,0.08,30309.522,32734.018,13.69863,0
0,0.08,34686.872,32734.018,1.8987342,0
1,0.08,30083.826,32734.018,0.55865922,0
2,0.08,29870.42,32734.018,8.1232493,0
3,0.08,24102.208,32734.018,4.0145985,0
4,0.08,29215.156,32734.018,3.8314176,0
5,0.08,27207.879,32734.018,17.002237,0
6,0.08,29866.377,32734.018,6.3432836,0
7,0.08,29102.731,32734.018,1.1494253,0
8,0.08,26493.701,32734.018,11.413043,0
9,0.08,32828.144,32734.018,14.206128,0
0,0.08,24086.608,32734.018,2.1390374,0
1,0.08,22294.446,32734.018,0,0
2,0.08,31149.937,32734.018,9.5890411,0
3,0.08,34377.12,32734.018,3.125,0
4,0.08,32853.913,32734.018,5.8823529,0
5,0.08,33633.081,32734.018,22.826087,0
6,0.08,28728.552,32734.018,6.360424,0
7,0.08,27904.726,32734.018,0,0
8,0.08,31988.186,32734.018,9.0185676,0
9,0.08,30851.243,32734.018,8.9552239,0
0,0.08,39526.156,32734.018,1.5957447,0
1,0.08,20758.277,32734.018,0.56179775,0
2,0.08,27762.086,32734.018,8.7463557,0
3,0.08,38762.707,32734.018,5.3380783,0
4,0.08,28240.301,32734.018,2.9962547,0
5,0.08,36956.408,32734.018,18.75,0
6,0.08,27960.423,32734.018,7.1428571,0
7,0.08,34437.134,32734.018,0,0
8,0.08,32325.102,32734.018,12.742382,0
9,0.08,30534.056,32734.018,9.3150685,0
0,0.08,37261.957,32734.018,1.0695187,0
1,0.08,28410.032,32734.018,0,0
2,0.08,27318.992,32734.018,7.7562327,0
3,0.08,32481.626,32734.018,6.7857143,0
4,0.08,31160.962,32734.018,4.494382,0
5,0.08,31142.021,32734.018,15.61086,0
6,0.08,29193.095,32734.018,3.7453184,0
7,0.08,30944.697,32734.018,0,0
8,0.08,36488.301,32734.018,9.5930233,0
9,0.08,29899.349,32734.018,11.780822,0
0,0.08,29763.848,32734.018,1.1049724,0
1,0.08,26265.522,32734.018,1.7751479,0
2,0.08,30601.467,32734.018,9.7701149,0
3,0.08,38613.64,32734.018,5.0583658,0
4,0.08,32483.906,32734.018,3.7037037,0
5,0.08,36530.656,32734.018,17.920354,0
6,0.08,30048.152,32734.018,7.1698113,0
7,0.08,31283.106,32734.018,0,0
8,0.08,30225.305,32734.018,10.985915,0
9,0.08,25559.093,32734.018,9.7297297,0
0,0.08,31887.803,32734.018,0,0
1,0.08,34228.131,32734.018,0,0
2,0.08,33320.09,32734.018,9.5100865,0
3,0.08,30564.781,32734.018,6.1302682,0
4,0.08,32566.495,32734.018,7.2519084,0
5,0.08,30732.087,32734.018,20.043573,0
6,0.08,30066.548,32734.018,4.2801556,0
7,0.08,28791.332,32734.018,1.1764706,0
8,0.08,30343.515,32734.018,10.227273,0
9,0.08,34755.397,32734.018,9.9447514,0
0,0.08,29098.791,32734.018,0,0
1,0.08,30771.127,32734.018,0,0
2,0.08,26591.398,32734.018,11.813187,0
3,0.08,32271.667,32734.018,4.2253521,0
4,0.08,31891.756,32734.018,7.4626866,0
5,0.08,31173.123,32734.018,15.178571,0
6,0.08,26289.937,32734.018,5,0
7,0.08,32160.65,32734.018,1.1764706,0
8,0.08,30963.361,32734.018,10.25641,0
9,0.08,29630.005,32734.018,10.666667,0
0,0.08,28369.103,32734.018,0,0
1,0.08,29270.357,32734.018,0.63694268,0
2,0.08,28777.825,32734.018,7.1633238,0
3,0.08,35949.903,32734.018,3.3195021,0
4,0.08,31037.755,32734.018,0,0
5,0.08,25988.174,32734.018,15.350877,0
6,0.08,32897.173,32734.018,4.5454545,0
7,0.08,31403.091,32734.018,0.53191489,0
8,0.08,34503.192,32734.018,11.748634,0
9,0.08,28842.024,32734.018,7.8431373,0
0,0.08,37968.937,32734.018,0,0
1,0.08,29632.255,32734.018,0,0
2,0.08,31471.629,32734.018,7.9096045,0
3,0.08,24696.268,32734.018,2.2140221,0
4,0.08,24748.649,32734.018,2.9739777,0
5,0.08,31006.161,32734.018,18.779343,0
6,0.08,38449.744,32734.018,4.4444444,0
7,0.08,26363.462,32734.018,0,0
8,0.08,29706.806,32734.018,7.8378378,0
9,0.08,34167.041,32734.018,8.7463557,0
0,0.08,34628.934,32734.018,1.1363636,0
1,0.08,38411.064,32734.018,1.7142857,0
2,0.08,25160.232,32734.018,7.1625344,0
3,0.08,29668.42,32734.018,5.0359712,0
4,0.08,24447.945,32734.018,2.3166023,0
5,0.08,29935.851,32734.018,19.413093,0
6,0.08,33942.304,32734.018,5.6,0
7,0.08,27495.085,32734.018,0,0
8,0.08,31438.168,32734.018,10.979228,0
9,0.08,30048.227,32734.018,11.627907,0
0,0.08,24103.361,32734.018,0.53475936,0
1,0.08,28409.686,32734.018,0.52631579,0
2,0.08,34596.733,32734.018,12.316716,0
3,0.08,33131.336,32734.018,3.358209,0
4,0.08,31383.525,32734.018,6.9343066,0
5,0.08,33205.35,32734.018,15.835141,0
6,0.08,23983.953,32734.018,7.6923077,0
7,0.08,28704.38,32734.018,0.64935065,0
8,0.08,27515.958,32734.018,10.277778,0
9,0.08,31005.247,32734.018,10.086455,0
0,0.08,25407,32734.018,0.52083333,0
1,0.08,33164.867,32734.018,0.53191489,0
2,0.08,31755.936,32734.018,15.819209,0
3,0.08,29638.763,32734.018,4.0590406,0
4,0.08,29696.945,32734.018,7.0110701,0
5,0.08,28824.953,32734.018,15.631692,0
6,0.08,28995.917,32734.018,5.1851852,0
7,0.08,27978.092,32734.018,0.55555556,0
8,0.08,29004.214,32734.018,12.605042,0
9,0.08,40178.231,32734.018,10.25641,0
0,0.08,33783.246,32734.018,1.0362694,0
1,0.08,30927.136,32734.018,0,0
2,0.08,24269.128,32734.018,8.9855072,0
3,0.08,31536.48,32734.018,4.5614035,0
4,0.08,24855.486,32734.018,4.9808429,0
5,0.08,34326.717,32734.018,19.362187,0
6,0.08,25453.584,32734.018,6.0606061,0
7,0.08,31658.086,32734.018,1.1494253,0
8,0.08,29492.915,32734.018,12.576687,0
9,0.08,31298.248,32734.018,13.953488,0
0,0.08,30159.079,32734.018,0.55865922,0
1,0.08,27481.03,32734.018,4.4198895,0
2,0.08,29727.183,32734.018,8,0
3,0.08,30807.694,32734.018,7.2727273,0
4,0.08,29765.787,32734.018,4.3478261,0
5,0.08,31664.273,32734.018,16.475973,0
6,0.08,29411.32,32734.018,4.0590406,0
7,0.08,28229.853,32734.018,0.56497175,0
8,0.08,35107.868,32734.018,9.7922849,0
9,0.08,32294.845,32734.018,8.1460674,0
0,0.08,34960.129,32734.018,0,0
1,0.08,28443.799,32734.018,0,0
2,0.08,26198.39,32734.018,7.2423398,0
3,0.08,28344.922,32734.018,4.6594982,0
4,0.08,29833.169,32734.018,1.9083969,0
5,0.08,29632.761,32734.018,15.436242,0
6,0.08,27257.808,32734.018,5.1094891,0
7,0.08,31279.907,32734.018,0,0
8,0.08,31265.102,32734.018,8.9430894,0
9,0.08,29239.81,32734.018,8.6387435,0
0,0.08,30334.256,32734.018,0,0
1,0.08,30093.711,32734.018,0,0
2,0.08,39611.31,32734.018,12.054795,0
3,0.08,24651.76,32734.018,5.5147059,0
4,0.08,28389.243,32734.018,8.9347079,0
5,0.08,37029.203,32734.018,19.212963,0
6,0.08,32190.351,32734.018,8.9219331,0
7,0.08,26548.389,32734.018,1.1111111,0
8,0.08,30582.821,32734.018,12.222222,0
9,0.08,31246.909,32734.018,9.4182825,0
0,0.08,36636.758,32734.018,1.6949153,0
1,0.08,30859.483,32734.018,0,0
2,0.08,38821.114,32734.018,12.084592,0
3,0.08,33460.772,32734.018,5.6179775,0
4,0.08,30109.447,32734.018,6.3432836,0
5,0.08,25991.255,32734.018,19.522777,0
6,0.08,30901.872,32734.018,6.3909774,0
7,0.08,25828.905,32734.018,1.1976048,0
8,0.08,30228.404,32734.018,9.9722992,0
9,0.08,31666.185,32734.018,9.9722992,0
0,0.08,35664.379,32734.018,0,0
1,0.08,31649.839,32734.018,0,0
2,0.08,37865.537,32734.018,9.3841642,0
3,0.08,24108.665,32734.018,3.7453184,0
4,0.08,29660.728,32734.018,3.6630037,0
5,0.08,30356.648,32734.018,21.758242,0
6,0.08,29675.572,32734.018,4.0441176,0
7,0.08,30244.578,32734.018,0,0
8,0.08,30511.999,32734.018,7.5842697,0
9,0.08,34931.119,32734.018,12.138728,0
0,0.08,35086.541,32734.018,1.1494253,0
1,0.08,29098.309,32734.018,0,0
2,0.08,32183.843,32734.018,12.316716,0
3,0.08,31343.13,32734.018,1.8315018,0
4,0.08,28477.204,32734.018,7.3643411,0
5,0.08,31778.266,32734.018,18.099548,0
6,0.08,30984.636,32734.018,7.0866142,0
7,0.08,28550.243,32734.018,1.8181818,0
8,0.08,26361.169,32734.018,9.4555874,0
9,0.08,31135.539,32734.018,7.712766,0
0,0.08,27889.206,32734.018,0.51282051,0
1,0.08,31298.427,32734.018,0,0
2,0.08,24460.942,32734.018,12.154696,0
3,0.08,33744.655,32734.018,6.1068702,0
4,0.08,27009.396,32734.018,6.8273092,0
5,0.08,25407.999,32734.018,16.186253,0
6,0.08,28859.66,32734.018,2.238806,0
7,0.08,32717.6,32734.018,0.52083333,0
8,0.08,29794.274,32734.018,11.173184,0
9,0.08,35056.26,32734.018,10.704225,0
0,0.08,27222.864,32734.018,3.0612245,0
1,0.08,23867.897,32734.018,1.0152284,0
2,0.08,32316.298,32734.018,12.244898,0
3,0.08,26915.505,32734.018,6.8493151,0
4,0.08,23390.066,32734.018,4.6931408,0
5,0.08,33451.887,32734.018,18.162393,0
6,0.08,28310.078,32734.018,3.7174721,0
7,0.08,29438.424,32734.018,0,0
8,0.08,24578.198,32734.018,10.704225,0
9,0.08,33358.309,32734.018,12.876712,0
0,0.08,33824.306,32734.018,2.1857923,0
1,0.08,30215.679,32734.018,0,0
2,0.08,35415.931,32734.018,10.315186,0
3,0.08,29364.095,32734.018,4.9822064,0
4,0.08,20597.099,32734.018,4.5296167,0
5,0.08,31493.797,32734.018,19.144144,0
6,0.08,30472.24,32734.018,7.2463768,0
7,0.08,26593.665,32734.018,0,0
8,0.08,33259.609,32734.018,12.680115,0
9,0.08,30442.916,32734.018,8.719346,0
0,0.08,29305.651,32734.018,1.1363636,0
1,0.08,29259.097,32734.018,0,0
2,0.08,29406.846,32734.018,12.362637,0
3,0.08,26406.073,32734.018,0.74074074,0
4,0.08,27635.592,32734.018,3.3457249,0
5,0.08,29288.055,32734.018,14.874142,0
6,0.08,30273.745,32734.018,2.6415094,0
7,0.08,29251.256,32734.018,1.5873016,0
8,0.08,31176.577,32734.018,12.112676,0
9,0.08,30450.704,32734.018,3.264095,0
0,0.08,36209.474,32734.018,1.2738854,0
1,0.08,30556.508,32734.018,0.58823529,0
2,0.08,29798.349,32734.018,14.444444,0
3,0.08,26937.991,32734.018,5.5350554,0
4,0.08,25135.892,32734.018,7.3529412,0
5,0.08,32847.338,32734.018,22.110553,0
6,0.08,36813.11,32734.018,5.7553957,0
7,0.08,35322.969,32734.018,1.0309278,0
8,0.08,39549.449,32734.018,13.407821,0
9,0.08,28225.039,32734.018,14.24581,0
0,0.08,22341.314,32734.018,1.6759777,0
1,0.08,30013.577,32734.018,0.6097561,0
2,0.08,31614.2,32734.018,11.590296,0
3,0.08,34626.542,32734.018,7.5949367,0
4,0.08,32715.495,32734.018,5.5555556,0
5,0.08,25637.348,32734.018,20.600858,0
6,0.08,35207.804,32734.018,4.4776119,0
7,0.08,31194.396,32734.018,0,0
8,0.08,33670.192,32734.018,8.7765957,0
9,0.08,31468.505,32734.018,15.072464,0
0,0.08,34721.532,32734.018,0,0
1,0.08,28792.468,32734.018,0,0
2,0.08,32167.198,32734.018,11.813187,0
3,0.08,28937.938,32734.018,5.0909091,0
4,0.08,38025.242,32734.018,5.1587302,0
5,0.08,32642.908,32734.018,18.262806,0
6,0.08,33838.159,32734.018,5.1383399,0
7,0.08,27282.966,32734.018,0,0
8,0.08,35949.007,32734.018,11.699164,0
9,0.08,42006.492,32734.018,12.202381,0
0,0.08,36346.599,32734.018,0,0
1,0.08,22545.036,32734.018,0,0
2,0.08,28414.19,32734.018,8.8642659,0
3,0.08,25968.901,32734.018,4.137931,0
4,0.08,29265.833,32734.018,3.0075188,0
5,0.08,27359.325,32734.018,15.646259,0
6,0.08,30357.738,32734.018,7.9422383,0
7,0.08,32663.998,32734.018,1.1049724,0
8,0.08,27843.73,32734.018,13.477089,0
9,0.08,29927.959,32734.018,11.699164,0
0,0.08,33278.743,32734.018,0,0
1,0.08,29672.068,32734.018,0,0
2,0.08,27221.905,32734.018,10.582011,0
3,0.08,27502.808,32734.018,3.7162162,0
4,0.08,27701.102,32734.018,3.3962264,0
5,0.08,32965.667,32734.018,17.824074,0
6,0.08,34204.911,32734.018,6.504065,0
7,0.08,24647.993,32734.018,0,0
8,0.08,27592.381,32734.018,11.716621,0
9,0.08,29321.133,32734.018,7.6923077,0
0,0.08,30880.181,32734.018,1.6129032,0
1,0.08,29438.098,32734.018,0,0
2,0.08,25715.318,32734.018,6.741573,0
3,0.08,24525.461,32734.018,7.9584775,0
4,0.08,29740.289,32734.018,2.734375,0
5,0.08,31036.682,32734.018,16.589862,0
6,0.08,30191.927,32734.018,5.1792829,0
7,0.08,33389.467,32734.018,0.57471264,0
8,0.08,31356.271,32734.018,8.4302326,0
9,0.08,38482.813,32734.018,13.114754,0
0,0.08,27778.326,32734.018,2.0512821,0
1,0.08,32288.231,32734.018,0.54347826,0
2,0.08,36853.924,32734.018,8.8414634,0
3,0.08,33410.936,32734.018,2.9850746,0
4,0.08,29973.652,32734.018,4.8148148,0
5,0.08,30694.665,32734.018,18.913043,0
6,0.08,28104.455,32734.018,6.09319,0
7,0.08,34694.601,32734.018,1.8072289,0
8,0.08,31089.103,32734.018,9.6866097,0
9,0.08,34476.231,32734.018,11.173184,0
0,0.08,33636.845,32734.018,0,0
1,0.08,33156.972,32734.018,0,0
2,0.08,33319.472,32734.018,7.6452599,0
3,0.08,30303.854,32734.018,3.8461538,0
4,0.08,28051.485,32734.018,4,0
5,0.08,30168.963,32734.018,22.297297,0
6,0.08,27161.003,32734.018,3.7593985,0
7,0.08,32968.739,32734.018,1.25,0
8,0.08,23431.216,32734.018,8.1005587,0
9,0.08,32293.951,32734.018,10.46832,0
0,0.08,28280.708,32734.018,0,0
1,0.08,27589.507,32734.018,1.6393443,0
2,0.08,30183.626,32734.018,11.827957,0
3,0.08,30806.458,32734.018,6.9230769,0
4,0.08,33460.903,32734.018,4.7794118,0
5,0.08,31028.905,32734.018,18.75,0
6,0.08,33172.016,32734.018,4.1825095,0
7,0.08,29330.908,32734.018,1.1299435,0
8,0.08,29652.657,32734.018,9.9462366,0
9,0.08,33143.098,32734.018,10.882353,0
0,0.08,31934.462,32734.018,0,0
1,0.08,29080.309,32734.018,1.1235955,0
2,0.08,22566.438,32734.018,10.989011,0
3,0.08,26568.81,32734.018,7.6363636,0
4,0.08,36269.993,32734.018,8.3682008,0
5,0.08,27516.112,32734.018,19.817768,0
6,0.08,35036.735,32734.018,6.8825911,0
7,0.08,29109.867,32734.018,0.53191489,0
8,0.08,30959.875,32734.018,10.027855,0
9,0.08,37761.639,32734.018,14.202899,0
0,0.08,34171.115,32734.018,0,0
1,0.08,31644.177,32734.018,1.1235955,0
2,0.08,25370.46,32734.018,15.447154,0
3,0.08,33112.754,32734.018,3.2967033,0
4,0.08,27172.322,32734.018,7.8431373,0
5,0.08,33705.905,32734.018,18.981481,0
6,0.08,35952.332,32734.018,3.9370079,0
7,0.08,32548.655,32734.018,0,0
8,0.08,32056.364,32734.018,12.820513,0
9,0.08,29456.606,32734.018,12.33244,0
0,0.09,31185.931,29096.905,1.1976048,0
1,0.09,31867.689,29096.905,2.8089888,0
2,0.09,31497.528,29096.905,9.7421203,0
3,0.09,22772.196,29096.905,7.0895522,0
4,0.09,23530.867,29096.905,5.9649123,0
5,0.09,29532.416,29096.905,17.117117,0
6,0.09,22491.894,29096.905,4.9180328,0
7,0.09,33777.359,29096.905,0,0
8,0.09,29379.681,29096.905,9.3406593,0
9,0.09,25482.795,29096.905,10.86351,0
0,0.09,28242.343,29096.905,2.6315789,0
1,0.09,24930.896,29096.905,0,0
2,0.09,26647.716,29096.905,6.9970845,0
3,0.09,27283.768,29096.905,2.5925926,0
4,0.09,32001.315,29096.905,2.3346304,0
5,0.09,25284.609,29096.905,16.810345,0
6,0.09,20663.47,29096.905,2.0979021,0
7,0.09,33564.732,29096.905,0,0
8,0.09,29456.017,29096.905,7.9234973,0
9,0.09,32106.033,29096.905,8.259587,0
0,0.09,33199.904,29096.905,1.025641,0
1,0.09,24847.612,29096.905,0.62111801,0
2,0.09,28248.754,29096.905,10.174419,0
3,0.09,32884.467,29096.905,4.1984733,0
4,0.09,24508.432,29096.905,5.2208835,0
5,0.09,24915.027,29096.905,14.912281,0
6,0.09,27768.412,29096.905,5.904059,0
7,0.09,25253.416,29096.905,0.54644809,0
8,0.09,24299.196,29096.905,9.1644205,0
9,0.09,24898.515,29096.905,9.6952909,0
0,0.09,21944.391,29096.905,0,0
1,0.09,24265.88,29096.905,0,0
2,0.09,32835.498,29096.905,9.1891892,0
3,0.09,26783.391,29096.905,3.8461538,0
4,0.09,30252.905,29096.905,4.3010753,0
5,0.09,26136.677,29096.905,13.125,0
6,0.09,28438.862,29096.905,4.3636364,0
7,0.09,22000.818,29096.905,0,0
8,0.09,27211.604,29096.905,7.0680628,0
9,0.09,31113.461,29096.905,9.2261905,0
